cpu_name,passmark_score,passmark_rank,passmark_value
Intel Xeon X5260 @ 3.33GHz,1278,4096,98.3
Intel Xeon X5270 @ 3.50GHz,1524,3908,
Intel Xeon X5272 @ 3.40GHz,1451,3952,10.36
Intel Xeon X5355 @ 2.66GHz,2039,3526,6.8
Intel Xeon X5365 @ 3.00GHz,2331,3345,17.94
Intel Xeon X5450 @ 3.00GHz,2426,3283,41.11
Intel Xeon X5460 @ 3.16GHz,2571,3194,11.71
Intel Xeon X5470 @ 3.33GHz,2871,3040,13.05
Intel Xeon X5472 @ 3.00GHz,2243,3405,9.97
Intel Xeon X5482 @ 3.20GHz,2755,3094,27.56
Intel Xeon X5492 @ 3.40GHz,2912,3020,2.09
Intel Xeon X5550 @ 2.67GHz,3036,2961,30.98
Intel Xeon X5560 @ 2.80GHz,3231,2866,32.31
Intel Xeon X5570 @ 2.93GHz,3306,2834,33.06
Intel Xeon X5647 @ 2.93GHz,4441,2463,222.81
Intel Xeon X5650 @ 2.67GHz,5749,2162,576.04
Intel Xeon X5660 @ 2.80GHz,5986,2111,599.82
Intel Xeon X5667 @ 3.07GHz,4697,2399,260.39
Intel Xeon X5670 @ 2.93GHz,6172,2071,61.72
Intel Xeon X5672 @ 3.20GHz,5036,2341,111.94
Intel Xeon X5675 @ 3.07GHz,6424,2016,
Intel Xeon X5677 @ 3.47GHz,5064,2334,46.04
Intel Xeon X5679 @ 3.20GHz,7095,1892,
Intel Xeon X5680 @ 3.33GHz,6931,1922,42.52
Intel Xeon X5687 @ 3.60GHz,5386,2253,28.36
Intel Xeon X5690 @ 3.47GHz,7027,1904,17.66
Intel Xeon X5698 @ 4.40GHz,3447,2767,
Intel Xeon X6550 @ 2.00GHz,1936,3595,24.5
JLQ JR510,1049,4337,
JMJWOA-Generic-,22729,754,
KX-U6580@2.5GHz,3416,2780,
"lisa based Qualcomm Technologies, Inc. SM7325",5462,2238,
Loongson-3A6000,1423,3988,
M7221,760,4662,
Manta,356,5147,
"Mars based on Qualcomm Technologies, Inc SM8350",5230,2296,
MediaTek Dimensity 1000+ (MT6889),4892,2365,
Mediatek Dimensity 7025 (MT6855),4578,2433,
Mediatek Dimensity 7200-Pro (MT6886),4764,2389,
Mediatek Dimensity 7300-Ultra (MT6878),6335,2038,
Mediatek Dimensity 8200-Ultimate (MT6896),7463,1826,
Mediatek Dimensity 8350 (MT6897),7415,1837,
Mediatek Dimensity 8400-Turbo (MT6899),8631,1675,
MediaTek Dimensity 900 (MT6877),4870,2369,
Mediatek Dimensity 9200 (MT6985),8046,1746,
Mediatek Dimensity 9400 (MT6991),11803,1408,
Mediatek DM700,4471,2456,
MediaTek G70 (MT6769V/CB),2467,3248,
MediaTek G70 (MT6769V/WB),2192,3437,
MediaTek G80 (MT6769T),2613,3172,
MediaTek G80 (MT6769V/CT),2500,3235,
MediaTek G80 (MT6769V/CU),2717,3108,
MediaTek G85 (MT6769Z),2771,3082,
MediaTek G88 (MT6769H),2714,3111,
MediaTek G99 Ultimate (MT6789),4167,2528,
Mediatek Kompanio 1380,5121,2323,
MediaTek Kompanio 520/528 (MT8186/MT8186T),3717,2677,
Mediatek Kompanio 540,5260,2286,
Mediatek Kompanio 838 MT8188,5343,2266,
Mediatek Kompanio Ultra 910,13691,1276,
MediaTek MT6735,581,4883,
MediaTek MT6737,481,5006,
MediaTek MT6737M,465,5024,
MediaTek MT6737T,712,4725,
Mediatek MT6739,611,4848,
Mediatek MT6739W,251,5307,
MediaTek MT6739WA,432,5047,
MediaTek MT6739WW,487,4997,
MediaTek MT6750,1062,4325,
MediaTek MT6750T,1187,4183,
MediaTek MT6750V/WT,1122,4249,
MediaTek MT6753,951,4445,
MediaTek MT6753T,1166,4201,
MediaTek MT6757CD,1782,3718,
MediaTek MT6757V,1804,3697,
Mediatek MT6761,1021,4366,
Mediatek MT6761V/CAB,1074,4306,
MediaTek MT6761V/WBB,813,4592,
Mediatek MT6761V/WD,762,4659,
MediaTek MT6761V/WE,756,4665,
Mediatek MT6762,1798,3703,
MediaTek MT6762G,1259,4115,
MediaTek MT6762V/CA,1338,4043,
MediaTek MT6762V/CB,1641,3813,
MediaTek MT6762V/CN,721,4715,
MediaTek MT6762V/WA,1477,3933,
MediaTek MT6762V/WB,1499,3922,
MediaTek MT6762V/WD,1596,3846,
MediaTek MT6762V/WR,1547,3885,
MediaTek MT6763V/CE,2130,3472,
MediaTek MT6763V/V,1578,3858,
Mediatek MT6765,1706,3764,
MediaTek MT6765G,1686,3779,
Mediatek MT6765H,2058,3519,
MediaTek MT6765V/CA,1847,3663,
MediaTek MT6765V/CB,1923,3601,
Mediatek MT6765V/WA,2186,3442,
Mediatek MT6765V/WB,1823,3682,
Mediatek MT6765V/XBA,1738,3748,
Mediatek MT6768,2803,3068,
Mediatek MT6768G,3232,2864,
MediaTek MT6768V/CA,2353,3335,
Mediatek MT6769,2810,3061,
Mediatek MT6769V/CB,2774,3080,
MediaTek MT6771V/C,2676,3128,
MediaTek MT6771V/CT,2673,3130,
MediaTek MT6771V/W,2460,3258,
MediaTek MT6771V/WM,2286,3371,
MediaTek MT6771V/WT,2374,3316,
Mediatek MT6779,3423,2777,
MediaTek MT6779V/CE,3112,2924,
MediaTek MT6779V/CU,2683,3125,
MediaTek MT6779V/CV,2759,3091,
Mediatek MT6781,3853,2627,
Mediatek MT6781V/CD,4040,2573,
Mediatek MT6781V/CDZAMB-H,4160,2530,
Mediatek MT6785,3734,2673,
MediaTek MT6785V/CC,3428,2775,
MediaTek MT6785V/CD,3652,2699,
Mediatek MT6789V/CD,4272,2505,
MediaTek MT6797,1903,3627,
MediaTek MT6797T,1605,3833,
MediaTek MT6797X,2248,3402,
Mediatek MT6833,4059,2569,
Mediatek MT6833G,4532,2442,
Mediatek MT6833GP,4433,2467,
Mediatek MT6833P,3745,2667,
Mediatek MT6833V/NZA,3609,2717,
Mediatek MT6833V/PNZA,4060,2567,
Mediatek MT6833V/ZA,4219,2519,
Mediatek MT6853,4611,2426,
MediaTek MT6853T,3549,2732,
Mediatek MT6853V/NZA,3937,2598,
Mediatek MT6853V/TNZA,4171,2527,
MediaTek MT6873,4074,2563,
Mediatek MT6875,5258,2287,
Mediatek MT6877V/TTZA,4943,2355,
Mediatek MT6877V/TZA,4660,2409,
MediaTek MT6879,5403,2250,
Mediatek MT6879V/ZA,4662,2406,
Mediatek MT6879V_T/ZA,5186,2305,
Mediatek MT6883Z/CZA,5914,2128,
Mediatek MT6891,5435,2241,
Mediatek MT6891Z/CZA,6644,1975,
Mediatek MT6891Z_T/CZA,7171,1881,
Mediatek MT6891Z_Z/CZA,6508,2002,
Mediatek MT6893,6360,2030,
Mediatek MT6893Z_T/CZA,6333,2040,
MediaTek MT6895,7520,1818,
Mediatek MT6895Z/TCZA,6732,1960,
Mediatek MT6895Z_A/TCZA,7554,1814,
Mediatek MT6895Z_B/TCZA,7044,1900,
MediaTek MT6983,6724,1963,
Mediatek MT6983W/CZA,9136,1630,
Mediatek MT6983Z/CZA,7726,1790,
Mediatek MT6989,10944,1477,
MediaTek MT6993,13396,1300,
MediaTek MT8163,634,4823,
MediaTek MT8166B,981,4412,
MediaTek MT8167B,403,5089,
MediaTek MT8168,1029,4356,
MediaTek MT8168A,712,4726,
Mediatek MT8168B,795,4616,
Mediatek MT8173,1428,3978,
Mediatek MT8175B,592,4866,
MediaTek MT8183,2581,3188,
MediaTek MT8188,4158,2532,
Mediatek MT8192,5172,2311,
Mediatek MT8195,8419,1698,
Mediatek MT8195AV,6251,2055,
Mediatek MT8365,1156,4213,
Mediatek MT8370AV/A,4107,2549,
Mediatek MT8390AV/A,5009,2347,
Mediatek MT8696,740,4688,
MediaTek MT8735B,418,5064,
Mediatek MT8755,4859,2371,
Mediatek MT8765WA,569,4898,
Mediatek MT8766A,979,4413,
Mediatek MT8766B,1124,4244,
Mediatek MT8768,1957,3579,
Mediatek MT8768A,1524,3907,
Mediatek MT8768CA,1978,3568,
MediaTek MT8768CT,2042,3525,
Mediatek MT8768CX,2274,3382,
Mediatek MT8768N,2382,3310,
MediaTek MT8768WA,1715,3759,
Mediatek MT8768WE,1667,3791,
MediaTek MT8768WT,2003,3556,
Mediatek MT8771V/PZA,4414,2473,
Mediatek MT8775,5820,2141,
MediaTek MT8781,4474,2454,
Mediatek MT8781V/CA,4117,2543,
Mediatek MT8781V/NA,4293,2500,
Mediatek MT8786,2686,3124,
Mediatek MT8786V/CT,3100,2932,
Mediatek MT8786V/N,3179,2889,
Mediatek MT8788,3330,2826,
Mediatek MT8789,6640,1976,
Mediatek MT8789V/CT,3946,2596,
Mediatek MT8789V/T,4199,2521,
Mediatek MT8791,5305,2277,
Mediatek MT8791V/HZA,4974,2351,
Mediatek MT8791V/TN,4809,2379,
Mediatek MT8791V/TZA,2284,3373,
Mediatek MT8792,7980,1759,
Mediatek MT8797Z/CNZA,7264,1859,
Mediatek MT8798Z/CNZA,9110,1632,
Mediatek MT9676,635,4822,
Mediatek t50,948,4446,
Microsoft SQ1 @ 3.0 GHz,6039,2102,
Microsoft SQ2 @ 3.15 GHz,6587,1984,
Microsoft SQ3 @ 3.0 GHz,11831,1406,
Mobile AMD Athlon 2500+,241,5318,
Mobile AMD Athlon 4 2400+,233,5334,
Mobile AMD Athlon 64 3200+,326,5200,
Mobile AMD Athlon 64 3400+,333,5189,
Mobile AMD Athlon 64 3700+,356,5146,
Mobile AMD Athlon 64 4000+,313,5221,
Mobile AMD Athlon MP-M 1800+,173,5424,
Mobile AMD Athlon MP-M 2400+,192,5396,
Mobile AMD Athlon XP-M 1600+,169,5428,
Mobile AMD Athlon XP-M 1800+,193,5390,
Mobile AMD Athlon XP-M 2000+,196,5383,
Mobile AMD Athlon XP-M 2200+,237,5328,
Mobile AMD Athlon XP-M 2400+,225,5347,
Mobile AMD Athlon XP-M 2500+,226,5346,
Mobile AMD Athlon XP-M 2600+,241,5317,
Mobile AMD Athlon XP-M 2800+,238,5326,
Mobile AMD Athlon XP-M 3000+,238,5324,
Mobile AMD Sempron 2100+,164,5434,
Mobile AMD Sempron 2600+,256,5295,
Mobile AMD Sempron 2800+,237,5330,
Mobile AMD Sempron 3000+,269,5280,
Mobile AMD Sempron 3100+,277,5267,
Mobile AMD Sempron 3200+,245,5310,
Mobile AMD Sempron 3300+,294,5245,
Mobile AMD Sempron 3400+,269,5277,
Mobile AMD Sempron 3500+,269,5279,
Mobile AMD Sempron 3600+,284,5255,
Mobile AMD Sempron 3800+,335,5179,
Mobile Intel Celeron 1.70GHz,118,5497,
Mobile Intel Celeron 1.80GHz,121,5492,
Mobile Intel Celeron 1333MHz,183,5411,
Mobile Intel Celeron 2.00GHz,133,5478,
Mobile Intel Celeron 2.20GHz,147,5459,
Mobile Intel Celeron 2.40GHz,154,5451,
Mobile Intel Pentium 4 - M 1.70GHz,121,5491,1.22
Mobile Intel Pentium 4 - M 1.80GHz,119,5495,
Mobile Intel Pentium 4 - M 2.00GHz,138,5473,
Mobile Intel Pentium 4 - M 2.20GHz,143,5462,
Mobile Intel Pentium 4 - M 2.40GHz,139,5467,
Mobile Intel Pentium 4 2.66GHz,182,5412,
Mobile Intel Pentium 4 2.80GHz,205,5371,
Mobile Intel Pentium 4 3.06GHz,220,5357,
Mobile Intel Pentium 4 3.20GHz,232,5337,
Mobile Intel Pentium 4 3.33GHz,344,5162,
Mobile Intel Pentium III - M 1200MHz,146,5460,
Mobile Intel Pentium III - M 933MHz,130,5483,
mocha,1125,4243,
Montage Jintide C4215R,14672,1200,
Montage Jintide C5418Y,49045,239,
msm8960dt,306,5228,
MT3561S,723,4713,
MT5893,702,4742,
MT6580,394,5100,
MT6580M,365,5139,
MT6592,521,4962,
MT6592T,1056,4330,
MT6735M,308,5226,
MT6735P,384,5119,
MT6737H,528,4958,
MT6738,692,4752,
MT6739,584,4876,
MT6739CH,533,4949,
MT6739CW,564,4907,
MT6739WM,338,5173,
MT6750V/C,1390,4005,
MT6750V/CS,955,4439,
MT6750V/CT,1284,4089,
MT6750V/DN,1271,4103,
MT6750V/W,845,4562,
MT6750V/WS,934,4460,
MT6752,1728,3754,
MT6752M,1735,3750,
MT6755,1278,4095,
MT6755BM,1070,4313,
MT6755M,1229,4142,
MT6755V/B,1530,3902,
MT6755V/BM,1336,4046,
MT6755V/C,1559,3872,
MT6755V/CM,1438,3965,
MT6755V/W,1608,3830,
MT6755V/WM,1090,4282,
MT6755V/WS,1389,4006,
MT6757W,1941,3591,
MT6757WD,1771,3726,
MT6757WH,1161,4206,
MT6761,870,4532,
MT6761V/CAB,845,4561,
MT6761V/CBB,910,4487,
MT6761V/CD,784,4631,
MT6761V/WAB,816,4589,
MT6761V/WB,988,4404,
MT6761V/WD,580,4884,
MT6762,1792,3710,
mt6762m,538,4939,
MT6762V/CR,1022,4363,
MT6763V/B,1668,3790,
MT6763V/CT,1832,3673,
MT6763V/WT,1375,4018,
MT6765,1916,3607,
MT6765H,2074,3508,
MT6765V/WA,1808,3695,
MT6765V/WB,1925,3600,
MT6765V/XBA,2220,3419,
MT6768,2305,3363,
MT6768G,2838,3050,
MT6769,3087,2937,
MT6769V,2229,3415,
MT6771V/CL,3079,2942,
MT6771V/WL,2299,3366,
mt6779,2251,3399,
MT6781,3868,2619,
MT6781V/CD,3969,2588,
MT6781V/CDZAMB-H,4113,2545,
MT6785,3568,2724,
MT6795,1197,4171,
MT6795M,968,4424,
MT6795MM,618,4837,
MT6795T,1007,4383,
MT6797D,758,4663,
MT6797M,2191,3438,
MT6833,3741,2670,
MT6833GP,3238,2862,
MT6833P,4121,2540,
MT6833V/NZA,3657,2696,
MT6833V/PNZA,4135,2537,
MT6833V/ZA,4100,2555,
MT6853V/NZA,3342,2820,
MT6853V/TNZA,3646,2702,
MT6853V/ZA,3505,2748,
MT6875,4393,2478,
MT6877,3229,2868,
MT6877T,4548,2439,
MT6877V/TTZA,5089,2328,
MT6877V/TZA,4828,2377,
MT6877V_T/TTZA,5525,2221,
MT6883Z/CZA,5665,2182,
MT6891,5817,2142,
MT6891Z/CZA,6025,2107,
MT6893,5102,2326,
MT6893Z/CZA,6491,2010,
MT6893Z_A/CZA,6084,2090,
MT6893Z_B/CZA,6371,2027,
MT6893Z_C/CZA,6139,2075,
MT6893Z_D/CZA,5701,2171,
MT6893Z_Z/CZA,6485,2012,
MT6969T,2228,3417,
MT8127,429,5050,
MT8161A,818,4587,
MT8161AA,857,4543,
MT8161AB,700,4745,
MT8161P,542,4929,
MT8165,962,4428,
MT8167A,478,5011,
MT8167D,532,4951,
MT8168B,1056,4329,
MT8168M,908,4491,
MT8169A,2025,3537,
MT8173,804,4602,
MT8175B,1199,4166,
MT8176,1544,3887,
MT8185V,4421,2471,
MT8188JV/A,5134,2318,
MT8195AV/ZA,5935,2123,
MT8365,889,4505,
MT8395AV/ZA,2410,3296,
MT8667,3235,2863,
MT8696,738,4692,
MT8732T,1083,4291,
MT8735,662,4796,
MT8735A,655,4800,
MT8735M,388,5112,
MT8735P,572,4894,
MT8735T,704,4738,
MT8765WA,567,4899,
MT8765WB,468,5019,
MT8766A,956,4435,
MT8766B,843,4564,
MT8768CA,1912,3611,
MT8768WB,1074,4307,
MT8768WD,1122,4247,
MT8768WE,1350,4033,
MT8771V/PZA,4723,2394,
MT8783,1039,4346,
MT8786V/CA,3134,2910,
MT8786V/N,3022,2968,
MT8788,2860,3045,
MT8789V/CT,4119,2542,
MT8789V/T,4111,2547,
MT8791V/TN,4850,2374,
MT8797Z/CNZA,6761,1954,
MT9950,845,4560,
MTK6757,1158,4210,
MTK8257,842,4566,
Nakamichi,353,5150,
Neoverse-N1,117,5498,
Nvidia Tegra T132,1242,4131,
Nvidia Tegra T210,1746,3741,
nxp IMX8MP,918,4474,
nxp IMX8MQ,831,4577,
"Odin based on Qualcomm Technologies, Inc SM8350",6454,2014,
OMAP4 Espresso board,98,5515,
P22,1908,3617,
Pentium Dual-Core E6000 @ 3.46GHz,1472,3936,
Pentium Dual-Core T4200 @ 2.00GHz,775,4640,
Pentium Dual-Core T4300 @ 2.10GHz,911,4484,
Pentium Dual-Core T4500 @ 2.30GHz,955,4441,
PXA1908,486,5001,
QCT APQ8064 AWIFI,382,5124,
QCT APQ8064 DEB,453,5032,
QCT APQ8064 FLO,566,4900,
QCT APQ8064 MAKO,399,5095,
QCT APQ8064 MTP,389,5111,
QEMU Virtual version 8.2.0,2181,3444,
QTI MSM8937,2142,3466,
QTI MSM8953,2065,3514,
QTI QCM2290,1078,4301,
QTI QCM4290,2512,3231,
QTI QCM4325,2526,3225,
QTI QCM4490,5132,2320,
QTI QCM5430,4006,2578,
QTI QCS4490,5179,2307,
QTI QCS5430,3760,2662,
QTI QCS8550,10487,1505,
QTI QM215,563,4908,
QTI SDM439,1560,3871,
QTI SDM450,1680,3781,
QTI SDM660,2623,3164,
QTI SDM845,3713,2678,
QTI SG4250P,5191,2302,
QTI SG8175P,6713,1967,
QTI SG8275,10036,1536,
QTI SM4250,2631,3156,
QTI SM4350,3726,2676,
QTI SM4375,3883,2612,
QTI SM4450,4189,2522,
QTI SM4635,3843,2629,
QTI SM611,3085,2939,
QTI SM6115,2883,3031,
QTI SM6125,2876,3037,
QTI SM6150,3367,2813,
QTI SM6225,3472,2759,
QTI SM6350,4120,2541,
QTI SM6375,4183,2525,
QTI SM6450,5757,2160,
QTI SM6450P,6321,2044,
QTI SM6475,5978,2113,
QTI SM6650,6266,2053,
QTI SM7125,3876,2615,
QTI SM7150,3733,2674,
QTI SM7225,4280,2502,
QTI SM7250,4216,2520,
QTI SM7325,5927,2124,
QTI SM7350,5634,2186,
QTI SM7435,5696,2173,
QTI SM7450,5586,2200,
QTI SM7475,7246,1864,
QTI SM7550,6802,1945,
QTI SM7635,6126,2078,
QTI SM7675,8164,1730,
QTI SM8150,5356,2259,
QTI SM8250,6584,1986,
QTI SM8350,6493,2008,
QTI SM8450,6395,2020,
QTI SM8475,7332,1848,
QTI SM8550,9032,1647,
QTI SM8635,8220,1719,
QTI SM8650,11338,1447,
QTI SM8735,11357,1445,
QTI SM8750,12556,1363,
QTI SM8750P,13674,1278,
QTI SM8850,14241,1231,
Qualcomm,1354,4028,
Qualcomm APQ 8084 (Flattened Device Tree),741,4686,
Qualcomm APQ8026,330,5195,
Qualcomm APQ8084,618,4841,
Qualcomm MSM 8939 HUAWEI KIW-L21,1088,4286,
Qualcomm MSM 8939 HUAWEI KIW-L24,1065,4319,
Qualcomm MSM 8939 HUAWEI TEXAS-A1,1085,4288,
Qualcomm MSM 8974 HAMMERHEAD (Flattened Device Tre,566,4901,
Qualcomm MSM8212,378,5127,
Qualcomm MSM8226,344,5160,
Qualcomm MSM8228,332,5193,
Qualcomm MSM8626,294,5244,
Qualcomm MSM8916,424,5056,
Qualcomm MSM8917,656,4799,
Qualcomm MSM8926,310,5224,
Qualcomm MSM8928,367,5137,
Qualcomm MSM8937,1047,4338,
Qualcomm MSM8939,1180,4192,
Qualcomm MSM8953,1589,3850,
Qualcomm MSM8956,2127,3475,
Qualcomm MSM8974,750,4673,
Qualcomm MSM8974PRO-AA,763,4655,
Qualcomm MSM8974PRO-AB,692,4751,
Qualcomm MSM8974PRO-AC,674,4775,
Qualcomm MSM8976,1749,3740,
Qualcomm MSM8992,1268,4107,
Qualcomm MSM8994,785,4630,
Qualcomm MSM8996,1455,3947,
Qualcomm MSM8996PRO-AB,1667,3792,
Qualcomm MSM8998,3540,2733,
Qualcomm QCM6490,6186,2067,
Qualcomm QCS5430,4997,2350,
Qualcomm QCS6490,6132,2077,
Qualcomm SA8155P,4784,2384,
Qualcomm SA8195P,5499,2227,
Qualcomm SA8255P,5555,2211,
Qualcomm SC7180,3584,2719,
Qualcomm SC7180P,4347,2489,
Qualcomm SDM439,2151,3463,
Qualcomm SDM450,2808,3063,
Qualcomm SDM630,2429,3279,
Qualcomm SDM660,2461,3257,
Qualcomm SDM670,3254,2855,
Qualcomm SDM845,4398,2476,
Qualcomm SM4250,2550,3209,
Qualcomm SM4350,3577,2721,
Qualcomm SM6115,3107,2928,
Qualcomm SM6125,2938,3011,
Qualcomm SM6150,3509,2747,
Qualcomm SM6225,3781,2653,
Qualcomm SM6375,4458,2457,
Qualcomm SM7125,3788,2647,
Qualcomm SM7150,4093,2558,
Qualcomm SM7250,3960,2590,
Qualcomm SM7325,6031,2105,
Qualcomm SM8150,5738,2163,
Qualcomm SM8250,6690,1970,
Qualcomm SM8350,6564,1988,
Qualcomm Snapdragon 808 (8992),720,4717,
Qualcomm Snapdragon 810,1316,4067,
Qualcomm Snapdragon X Elite - X1E-78-100,22695,756,
Qualcomm Snapdragon X Elite - X1E-80-100,22793,750,
Qualcomm Snapdragon X Elite - X1E-84-100,24809,667,
Qualcomm Snapdragon X Elite - X1E001DE,31863,444,
Qualcomm Snapdragon X Plus X1P-64-100,21458,822,
Qualcomm SXR2230P,3829,2635,
"Qualcomm Technologies, Inc",3865,2620,
"Qualcomm Technologies, Inc 450",1978,3569,
"Qualcomm Technologies, Inc APQ8009",346,5157,
"Qualcomm Technologies, Inc APQ8016",415,5070,
"Qualcomm Technologies, Inc APQ8017",558,4917,
"Qualcomm Technologies, Inc APQ8053",2139,3468,
"Qualcomm Technologies, Inc APQ8076",1673,3783,
"Qualcomm Technologies, Inc APQ8094",1564,3867,
"Qualcomm Technologies, Inc APQ8096",1743,3743,
"Qualcomm Technologies, Inc APQ8096pro",730,4702,
"Qualcomm Technologies, Inc ATOLL-AB",3529,2737,
"Qualcomm Technologies, Inc BENGAL",2466,3250,
"Qualcomm Technologies, Inc BENGAL-IOT",2251,3398,
"Qualcomm Technologies, Inc BENGALP",2646,3148,
"Qualcomm Technologies, Inc BENGALP-IOT",3127,2914,
"Qualcomm Technologies, Inc KHAJE",3369,2811,
"Qualcomm Technologies, Inc KONA",5696,2172,
"Qualcomm Technologies, Inc KONA-IOT",6752,1956,
"Qualcomm Technologies, Inc LAGOON",3438,2769,
"Qualcomm Technologies, Inc LITO",3391,2792,
"Qualcomm Technologies, Inc MSM8216",292,5247,
"Qualcomm Technologies, Inc MSM8909",301,5235,
"Qualcomm Technologies, Inc MSM8916",418,5065,
"Qualcomm Technologies, Inc MSM8917",541,4932,
"Qualcomm Technologies, Inc MSM8920",487,4998,
"Qualcomm Technologies, Inc MSM8929",560,4914,
"Qualcomm Technologies, Inc MSM8937",1098,4268,
"Qualcomm Technologies, Inc MSM8939",959,4432,
"Qualcomm Technologies, Inc MSM8952",912,4480,
"Qualcomm Technologies, Inc MSM8953",1839,3671,
"Qualcomm Technologies, Inc MSM8956",1557,3875,
"Qualcomm Technologies, Inc MSM8976",1824,3680,
"Qualcomm Technologies, Inc MSM8976SG",2139,3470,
"Qualcomm Technologies, Inc MSM8992",882,4518,
"Qualcomm Technologies, Inc MSM8994",1115,4254,
"Qualcomm Technologies, Inc MSM8996",1432,3972,
"Qualcomm Technologies, Inc MSM8996pro",1589,3851,
"Qualcomm Technologies, Inc MSM8998",2857,3046,
"Qualcomm Technologies, Inc QCM2150",409,5078,
"Qualcomm Technologies, Inc QCM6125",2775,3079,
"Qualcomm Technologies, Inc QCS610",1949,3585,
"Qualcomm Technologies, Inc QM215",480,5007,
"Qualcomm Technologies, Inc SA8195P",6554,1991,
"Qualcomm Technologies, Inc SCUBAIIOT",926,4470,
"Qualcomm Technologies, Inc SCUBAPIIOT",1123,4245,
"Qualcomm Technologies, Inc SDA429W",715,4722,
"Qualcomm Technologies, Inc SDA450",1521,3909,
"Qualcomm Technologies, Inc SDA660",2872,3039,
"Qualcomm Technologies, Inc SDM429",1028,4359,
"Qualcomm Technologies, Inc SDM439",1510,3919,
"Qualcomm Technologies, Inc SDM450",1352,4032,
"Qualcomm Technologies, Inc SDM460",2106,3488,
"Qualcomm Technologies, Inc SDM630",1939,3592,
"Qualcomm Technologies, Inc SDM632",2112,3483,
"Qualcomm Technologies, Inc SDM636",2195,3433,
"Qualcomm Technologies, Inc SDM660",2438,3273,
"Qualcomm Technologies, Inc SDM662",2237,3412,
"Qualcomm Technologies, Inc SDM665",2401,3301,
"Qualcomm Technologies, Inc SDM670",2586,3183,
"Qualcomm Technologies, Inc SDM710",2716,3109,
"Qualcomm Technologies, Inc SDM712",2621,3165,
"Qualcomm Technologies, Inc SDM720G",3302,2837,
"Qualcomm Technologies, Inc SDM730G AIE",3421,2779,
"Qualcomm Technologies, Inc SDM750G",3098,2933,
"Qualcomm Technologies, Inc SDM765G 5G",3452,2763,
"Qualcomm Technologies, Inc SDM778G",5553,2212,
"Qualcomm Technologies, Inc SDM845",3400,2787,
"Qualcomm Technologies, Inc SDMMAGPIE",3178,2890,
"Qualcomm Technologies, Inc SDMMAGPIEP",3523,2741,
"Qualcomm Technologies, Inc SM4250",2139,3469,
"Qualcomm Technologies, Inc SM4350",3087,2936,
"Qualcomm Technologies, Inc SM6125",2317,3354,
"Qualcomm Technologies, Inc SM6150",2950,3004,
"Qualcomm Technologies, Inc SM6225",2748,3098,
"Qualcomm Technologies, Inc SM6375",4224,2517,
"Qualcomm Technologies, Inc SM7125",3395,2791,
"Qualcomm Technologies, Inc SM7150",3284,2842,
"Qualcomm Technologies, Inc SM7225",3390,2797,
"Qualcomm Technologies, Inc SM7250",3437,2771,
"Qualcomm Technologies, Inc SM7325",5626,2187,
"Qualcomm Technologies, Inc SM8150",4625,2423,
"Qualcomm Technologies, Inc SM8150_Plus",4289,2501,
"Qualcomm Technologies, Inc SM8150P",4578,2434,
"Qualcomm Technologies, Inc SM8250",5870,2132,
"Qualcomm Technologies, Inc SM8250_AC",6417,2017,
"Qualcomm Technologies, Inc SM8350",6122,2081,
"Qualcomm Technologies, Inc SM8350AC",6588,1983,
"Qualcomm Technologies, Inc TRINKET",2485,3244,
"Qualcomm Technologies, Inc TRINKET-IOT",2559,3201,
"Qualcomm Technologies, Inc. MSM8940-PMI8940 MTP",1426,3982,
"Qualcomm Technologies, Inc. MSM8952 QRD SKUM",1359,4025,
"redwood based Qualcomm Technologies, Inc. SM7325",6116,2083,
"Renoir based on Qualcomm Technologies, Inc SM7350",4889,2366,
RK30board,198,5379,
rk3399,2046,3522,
rk3566,595,4861,
"RK3568 AIoT3568 Board V2.1-AD52068, LVDS(8775), HD",1178,4193,
ROC-RK3568-PC HDMI (Android),1197,4173,
Rockchip (Device Tree),666,4788,
Rockchip RK,1246,4129,
Rockchip RK3228A,314,5218,
Rockchip RK3229,280,5261,
Rockchip RK3288,708,4732,
Rockchip RK3288 (Flattened Device Tree),515,4969,
Rockchip RK3326,440,5040,
Rockchip rk3326 863 rkisp1 board,383,5122,
Rockchip RK3326 Board,386,5114,
Rockchip rk3326 evb board,463,5026,
Rockchip RK3328,319,5206,
Rockchip RK3328 box liantong avb,491,4993,
Rockchip RK3368,827,4580,
Rockchip RK3399,1559,3873,
Rockchip RK3399 Board (Android),1456,3945,
Rockchip RK3399 EVB IND LPDDR4 Board lvds (Android,1862,3652,
Rockchip RK3399 Excavator Board edp avb (Android),1533,3896,
Rockchip RK3399 Generic Board edp (Android),391,5108,
Rockchip RK3528 DEMO4 DDR4 V10 Board,888,4508,
Rockchip RK3562,1051,4335,
Rockchip RK3566,929,4466,
Rockchip RK3566 BOX DEMO V10 ANDROID Board,1093,4275,
Rockchip RK3566 EVB1 DDR4 V10 Board,751,4671,
Rockchip RK3566 EVB2 LP4X V10 Board,933,4461,
Rockchip RK3566 EVB2 LP4X V10 Board PDM Mic Array,337,5176,
Rockchip RK3566 EVB3 DDR3 V10 Board,994,4395,
Rockchip RK3566 HD15 Board,1160,4207,
Rockchip RK3566 RK817 EINK LP4X Board,667,4785,
Rockchip RK3566 RK817 TABLET LP4X Board,1021,4365,
Rockchip RK3566 RK817 TABLET RKG11 LP4 Board,686,4759,
