AMD Phenom II X6 1055T,3385
AMD Phenom II X6 1065T,3413
AMD Phenom II X6 1075T,3504
AMD Phenom II X6 1090T,3822
AMD Phenom II X6 1100T,3936
AMD Phenom II X6 1405T,3371
AMD Phenom II X620 Dual-Core,1262
AMD Phenom II X640 Dual-Core,1165
AMD Phenom II X920 Quad-Core,1669
AMD Phenom II X940 Quad-Core,1797
AMD Phenom X2 Dual-Core GE-5060,1566
AMD Phenom X2 Dual-Core GE-6060,1722
AMD Phenom X2 Dual-Core GE-7060,1010
AMD Phenom X2 Dual-Core GP-7730,884
AMD Phenom X3 8550,1151
AMD Phenom X4 Quad-Core GP-9500,1297
AMD Phenom X4 Quad-Core GP-9530,1228
AMD Phenom X4 Quad-Core GP-9600,1649
AMD Phenom X4 Quad-Core GP-9730,1784
AMD Phenom X4 Quad-Core GS-6560,1063
AMD PRO A10-8700B,2177
AMD PRO A10-8730B,2311
AMD PRO A10-8750B,3062
AMD PRO A10-8770,3550
AMD PRO A10-8770E,3001
AMD PRO A10-8850B,3752
AMD PRO A10-9700,3599
AMD PRO A10-9700B,2530
AMD PRO A10-9700E,3063
AMD PRO A12-8800B,2667
AMD PRO A12-8830B,2626
AMD PRO A12-8870,3809
AMD PRO A12-8870E,3010
AMD PRO A12-9800,3751
AMD PRO A12-9800B,2705
AMD PRO A12-9800E,3128
AMD PRO A4-3350B APU,1772
AMD PRO A4-4350B,1073
AMD PRO A4-8350B,1690
AMD PRO A6-7350B,1299
AMD PRO A6-8500B,1592
AMD PRO A6-8530B,1156
AMD PRO A6-8550B,1882
AMD PRO A6-8570,1918
AMD PRO A6-8570E,1571
AMD PRO A6-9500,1873
AMD PRO A6-9500B,1363
AMD PRO A6-9500E,1689
AMD PRO A8-8600B,2203
AMD PRO A8-8650B,3230
AMD PRO A8-8670E,3232
AMD PRO A8-9600,3318
AMD PRO A8-9600B,2200
AMD QC-4000,1155
AMD R-260H APU,954
AMD R-272F APU,1215
AMD R-460L APU,1538
AMD R-464L APU,1773
AMD RX-225FB,892
AMD RX-425BB,2637
AMD RX-427BB,2669
AMD Ryzen 3 1200,6267,R3
AMD Ryzen 3 1300X,6925,R3
AMD Ryzen 3 210,13508,R3
AMD Ryzen 3 2200G,6735,R3
AMD Ryzen 3 2200GE,5980,R3
AMD Ryzen 3 2200U,3651,R3
AMD Ryzen 3 2300U,5484,R3
AMD Ryzen 3 2300X,7570,R3
AMD Ryzen 3 3100,11528,R3
AMD Ryzen 3 3200G,6998,R3
AMD Ryzen 3 3200GE,7168,R3
AMD Ryzen 3 3200U,3728,R3
AMD Ryzen 3 3250C,3153,R3
AMD Ryzen 3 3250U,3709,R3
AMD Ryzen 3 3300U,5684,R3
AMD Ryzen 3 3300X,12595,R3
AMD Ryzen 3 3350U,5732,R3
AMD Ryzen 3 3500U with Radeon Vega Mobile Gfx,5946,R3
AMD Ryzen 3 4100,11045,R3
AMD Ryzen 3 4300G,9964,R3
AMD Ryzen 3 4300GE,11233,R3
AMD Ryzen 3 4300U,7322,R3
AMD Ryzen 3 5300G,13069,R3
AMD Ryzen 3 5300GE,12892,R3
AMD Ryzen 3 5300U,9419,R3
AMD Ryzen 3 5400U,11007,R3
AMD Ryzen 3 5425U,11265,R3
AMD Ryzen 3 7320C,8193,R3
AMD Ryzen 3 7320U,8586,R3
AMD Ryzen 3 7330U,10466,R3
AMD Ryzen 3 7335U,12495,R3
AMD Ryzen 3 7440U,13100,R3
AMD Ryzen 3 8300G,14113,R3
AMD Ryzen 3 8300GE,13568,R3
AMD Ryzen 3 8440U,11957,R3
AMD Ryzen 3 PRO 1200,5429,R3
AMD Ryzen 3 PRO 1300,7084,R3
AMD Ryzen 3 PRO 210,12155,R3
AMD Ryzen 3 PRO 2100GE,4065,R3
AMD Ryzen 3 PRO 2200G,6650,R3
AMD Ryzen 3 PRO 2200GE,5968,R3
AMD Ryzen 3 PRO 2300U,5625,R3
AMD Ryzen 3 PRO 3200G,6500,R3
AMD Ryzen 3 PRO 3200GE,6798,R3
AMD Ryzen 3 PRO 3300U,5839,R3
AMD Ryzen 3 PRO 4200G,10831,R3
AMD Ryzen 3 PRO 4200GE,10930,R3
AMD Ryzen 3 PRO 4350G,10948,R3
AMD Ryzen 3 PRO 4350GE,10938,R3
AMD Ryzen 3 PRO 4355GE,10693,R3
AMD Ryzen 3 PRO 4450U,9467,R3
AMD Ryzen 3 PRO 5350G,13787,R3
AMD Ryzen 3 PRO 5350GE,12622,R3
AMD Ryzen 3 PRO 5355G,14033,R3
AMD Ryzen 3 PRO 5355GE,12761,R3
AMD Ryzen 3 PRO 5450U,10804,R3
AMD Ryzen 3 PRO 5475U,11141,R3
AMD Ryzen 3 PRO 7330U,12461,R3
AMD Ryzen 3 PRO 7335U,12267,R3
AMD Ryzen 3 PRO 8300G,14540,R3
AMD Ryzen 3 PRO 8300GE,14491,R3
AMD Ryzen 5 1400,7735,R5
AMD Ryzen 5 1500X,9074,R5
AMD Ryzen 5 1600,12260,R5
AMD Ryzen 5 1600X,13015,R5
AMD Ryzen 5 220,18735,R5
AMD Ryzen 5 230,20096,R5
AMD Ryzen 5 240,23085,R5
AMD Ryzen 5 2400G,8731,R5
AMD Ryzen 5 2400GE,7237,R5
AMD Ryzen 5 2500U,6498,R5
AMD Ryzen 5 2500X,9391,R5
AMD Ryzen 5 2600,13142,R5
AMD Ryzen 5 2600E,12346,R5
AMD Ryzen 5 2600H,8002,R5
AMD Ryzen 5 2600X,13875,R5
AMD Ryzen 5 3350G,8922,R5
AMD Ryzen 5 3350GE,9049,R5
AMD Ryzen 5 3400G,9199,R5
AMD Ryzen 5 3400GE,8811,R5
AMD Ryzen 5 3450U,6552,R5
AMD Ryzen 5 3500,12781,R5
AMD Ryzen 5 3500C,5786,R5
AMD Ryzen 5 3500U,6830,R5
AMD Ryzen 5 3500X,13163,R5
AMD Ryzen 5 3550H,7678,R5
AMD Ryzen 5 3550U,7681,R5
AMD Ryzen 5 3580U,7139,R5
AMD Ryzen 5 3580U with Radeon Vega Mobile Gfx,8491,R5
AMD Ryzen 5 3600,17681,R5
AMD Ryzen 5 3600X,18134,R5
AMD Ryzen 5 3600XT,18544,R5
AMD Ryzen 5 40,10081,R5
AMD Ryzen 5 4400G,17160,R5
AMD Ryzen 5 4500,16031,R5
AMD Ryzen 5 4500U,10693,R5
AMD Ryzen 5 4600G,15981,R5
AMD Ryzen 5 4600GE,15889,R5
AMD Ryzen 5 4600H,14172,R5
AMD Ryzen 5 4600HS,14349,R5
AMD Ryzen 5 4600U,13069,R5
AMD Ryzen 5 5500,19305,R5
AMD Ryzen 5 5500GT,18905,R5
AMD Ryzen 5 5500H,11444,R5
AMD Ryzen 5 5500U,12718,R5
AMD Ryzen 5 5500X3D,20407,R5
AMD Ryzen 5 5560U,15202,R5
AMD Ryzen 5 5600,21545,R5
AMD Ryzen 5 5600F,18587,R5
AMD Ryzen 5 5600G,19692,R5
AMD Ryzen 5 5600GE,18013,R5
AMD Ryzen 5 5600GT,20293,R5
AMD Ryzen 5 5600H,16496,R5
AMD Ryzen 5 5600T,22025,R5
AMD Ryzen 5 5600U,15038,R5
AMD Ryzen 5 5600X,21844,R5
AMD Ryzen 5 5600X3D,21861,R5
AMD Ryzen 5 5600XT,22284,R5
AMD Ryzen 5 5625U,14669,R5
AMD Ryzen 5 6600H,18482,R5
AMD Ryzen 5 6600HS Creator Edition,17708,R5
AMD Ryzen 5 6600U,16924,R5
AMD Ryzen 5 7235HS,12419,R5
AMD Ryzen 5 7400,20507,R5
AMD Ryzen 5 7400F,25610,R5
AMD Ryzen 5 7430U,15959,R5
AMD Ryzen 5 7500F,26652,R5
AMD Ryzen 5 7500X3D,25023,R5
AMD Ryzen 5 7520C,8104,R5
AMD Ryzen 5 7520U,9045,R5
AMD Ryzen 5 7530U,15294,R5
AMD Ryzen 5 7533HS,15119,R5
AMD Ryzen 5 7535H,14065,R5
AMD Ryzen 5 7535HS,17780,R5
AMD Ryzen 5 7535U,16881,R5
AMD Ryzen 5 7540U,18627,R5
AMD Ryzen 5 7545U,20247,R5
AMD Ryzen 5 7600,27017,R5
AMD Ryzen 5 7600X,28321,R5
AMD Ryzen 5 7600X3D,25765,R5
AMD Ryzen 5 7640HS,22910,R5
AMD Ryzen 5 7640U,20722,R5
AMD Ryzen 5 7645HX,26097,R5
AMD Ryzen 5 8400F,24504,R5
AMD Ryzen 5 8500G,21471,R5
AMD Ryzen 5 8500GE,21147,R5
AMD Ryzen 5 8540U,18400,R5
AMD Ryzen 5 8600G,25218,R5
AMD Ryzen 5 8640HS,19850,R5
AMD Ryzen 5 8640U,20170,R5
AMD Ryzen 5 8645HS,22248,R5
AMD Ryzen 5 9500F,28497,R5
AMD Ryzen 5 9600,29280,R5
AMD Ryzen 5 9600X,29999,R5
AMD Ryzen 5 Microsoft Surface Edition,7243,R5
AMD Ryzen 5 PRO 1500,9062,R5
AMD Ryzen 5 PRO 1600,11875,R5
AMD Ryzen 5 PRO 215,17949,R5
AMD Ryzen 5 PRO 220,19889,R5
AMD Ryzen 5 PRO 230,19546,R5
AMD Ryzen 5 PRO 2400G,8534,R5
AMD Ryzen 5 PRO 2400GE,7788,R5
AMD Ryzen 5 PRO 2500U,6602,R5
AMD Ryzen 5 PRO 2600,13330,R5
AMD Ryzen 5 PRO 3350G,9117,R5
AMD Ryzen 5 PRO 3350GE,9643,R5
AMD Ryzen 5 PRO 3400G,9044,R5
AMD Ryzen 5 PRO 3400GE,7681,R5
AMD Ryzen 5 PRO 3500U,6937,R5
AMD Ryzen 5 PRO 3600,17194,R5
AMD Ryzen 5 PRO 4400G,16401,R5
AMD Ryzen 5 PRO 4400GE,14795,R5
AMD Ryzen 5 PRO 4500U,12117,R5
AMD Ryzen 5 PRO 4650G,16043,R5
AMD Ryzen 5 PRO 4650GE,15311,R5
AMD Ryzen 5 PRO 4650U,12065,R5
AMD Ryzen 5 PRO 4655G,16261,R5
AMD Ryzen 5 PRO 4655GE,14015,R5
AMD Ryzen 5 PRO 5645,21904,R5
AMD Ryzen 5 PRO 5650G,20444,R5
AMD Ryzen 5 PRO 5650GE,18121,R5
AMD Ryzen 5 PRO 5650U,14174,R5
AMD Ryzen 5 PRO 5655G,19739,R5
AMD Ryzen 5 PRO 5655GE,18033,R5
AMD Ryzen 5 PRO 5675U,14178,R5
AMD Ryzen 5 PRO 6650H,18198,R5
AMD Ryzen 5 PRO 6650U,16219,R5
AMD Ryzen 5 PRO 7445,22819,R5
AMD Ryzen 5 PRO 7530U,14021,R5
AMD Ryzen 5 Pro 7535U,16165,R5
AMD Ryzen 5 PRO 7540U,17495,R5
AMD Ryzen 5 PRO 7545U,19298,R5
AMD Ryzen 5 PRO 7640HS,22132,R5
AMD Ryzen 5 PRO 7640U,21287,R5
AMD Ryzen 5 PRO 7645,27565,R5
AMD Ryzen 5 PRO 8500G,21993,R5
AMD Ryzen 5 PRO 8500GE,21632,R5
AMD Ryzen 5 PRO 8540U,18315,R5
AMD Ryzen 5 PRO 8600G,25291,R5
AMD Ryzen 5 PRO 8600GE,23774,R5
AMD Ryzen 5 PRO 8640HS,21197,R5
AMD Ryzen 5 PRO 8640U,22373,R5
AMD Ryzen 5 PRO 8645HS,23227,R5
AMD Ryzen 5 PRO 9645,31514,R5
AMD Ryzen 7 1700,14764,R7
AMD Ryzen 7 1700X,15623,R7
AMD Ryzen 7 1800X,16288,R7
AMD Ryzen 7 250,25549,R7
AMD Ryzen 7 255,29892,R7
AMD Ryzen 7 260,28261,R7
AMD Ryzen 7 2700,15631,R7
AMD Ryzen 7 2700E,14657,R7
AMD Ryzen 7 2700U,6819,R7
AMD Ryzen 7 2700X,17447,R7
AMD Ryzen 7 2800H,8170,R7
AMD Ryzen 7 3700C,6714,R7
AMD Ryzen 7 3700U,7037,R7
AMD Ryzen 7 3700X,22423,R7
AMD Ryzen 7 3750H,7976,R7
AMD Ryzen 7 3780U,7483,R7
AMD Ryzen 7 3800X,22999,R7
AMD Ryzen 7 3800XT,23432,R7
AMD Ryzen 7 4700G,20148,R7
AMD Ryzen 7 4700GE,19636,R7
AMD Ryzen 7 4700U,13159,R7
AMD Ryzen 7 4800H,18031,R7
AMD Ryzen 7 4800HS,18014,R7
AMD Ryzen 7 4800U,16430,R7
AMD Ryzen 7 4850U Mobile,17110,R7
AMD Ryzen 7 4980U Microsoft Surface Edition,17469,R7
AMD Ryzen 7 5700,24293,R7
AMD Ryzen 7 5700G,24336,R7
AMD Ryzen 7 5700GE,21484,R7
AMD Ryzen 7 5700U,15490,R7
AMD Ryzen 7 5700X,26599,R7
AMD Ryzen 7 5700X3D,26306,R7
AMD Ryzen 7 5800,25734,R7
AMD Ryzen 7 5800H,20654,R7
AMD Ryzen 7 5800HS,19479,R7
AMD Ryzen 7 5800HS Creator Edition,17636,R7
AMD Ryzen 7 5800U,18054,R7
AMD Ryzen 7 5800X,27705,R7
AMD Ryzen 7 5800X3D,28296,R7
AMD Ryzen 7 5800XT,28008,R7
AMD Ryzen 7 5825C,14561,R7
AMD Ryzen 7 5825U,18014,R7
AMD Ryzen 7 6800H,22883,R7
AMD Ryzen 7 6800HS,22618,R7
AMD Ryzen 7 6800HS Creator Edition,21391,R7
AMD Ryzen 7 6800U,20758,R7
AMD Ryzen 7 6810U,22741,R7
AMD Ryzen 7 7435H,22804,R7
AMD Ryzen 7 7435HS,23027,R7
AMD Ryzen 7 7445HS,19108,R7
AMD Ryzen 7 7700,34392,R7
AMD Ryzen 7 7700G,32432,R7
AMD Ryzen 7 7700X,35590,R7
AMD Ryzen 7 7730U,17655,R7
AMD Ryzen 7 7735H,23472,R7
AMD Ryzen 7 7735HS,22771,R7
AMD Ryzen 7 7735U,20503,R7
AMD Ryzen 7 7736U,21696,R7
AMD Ryzen 7 7745HX,32490,R7
AMD Ryzen 7 7800X3D,34289,R7
AMD Ryzen 7 7840H,27806,R7
AMD Ryzen 7 7840HS,28493,R7
AMD Ryzen 7 7840HX,42758,R7
AMD Ryzen 7 7840S,23290,R7
AMD Ryzen 7 7840U,24514,R7
AMD Ryzen 7 8700F,31224,R7
AMD Ryzen 7 8700G,31673,R7
AMD Ryzen 7 8745H,29427,R7
AMD Ryzen 7 8745HS,28992,R7
AMD Ryzen 7 8745HX,31467,R7
AMD Ryzen 7 8840HS,25066,R7
AMD Ryzen 7 8840HX,43315,R7
AMD Ryzen 7 8840U,23414,R7
AMD Ryzen 7 8845H,26927,R7
AMD Ryzen 7 8845HS,28455,R7
AMD Ryzen 7 9700X,37108,R7
AMD Ryzen 7 9800X3D,39971,R7
AMD Ryzen 7 Extreme Edition,16224,R7
AMD Ryzen 7 H 250,24508,R7
AMD Ryzen 7 H 255,28862,R7
AMD Ryzen 7 H 260,29226,R7
AMD Ryzen 7 PRO 1700,14699,R7
AMD Ryzen 7 PRO 1700X,15570,R7
AMD Ryzen 7 PRO 250,21353,R7
AMD Ryzen 7 PRO 2700,15226,R7
AMD Ryzen 7 PRO 2700U,7004,R7
AMD Ryzen 7 PRO 2700X,16959,R7
AMD Ryzen 7 PRO 3700,22751,R7
AMD Ryzen 7 PRO 3700U,7195,R7
AMD Ryzen 7 PRO 4700G,19715,R7
AMD Ryzen 7 PRO 4750G,20210,R7
AMD Ryzen 7 PRO 4750GE,18406,R7
AMD Ryzen 7 PRO 4750U,14748,R7
AMD Ryzen 7 PRO 5750G,23844,R7
AMD Ryzen 7 PRO 5750GE,21046,R7
AMD Ryzen 7 PRO 5755G,24216,R7
AMD Ryzen 7 PRO 5755GE,20870,R7
AMD Ryzen 7 PRO 5800H,19461,R7
AMD Ryzen 7 PRO 5845,26054,R7
AMD Ryzen 7 PRO 5850U,16785,R7
AMD Ryzen 7 PRO 5875U,16668,R7
AMD Ryzen 7 PRO 6850H,23430,R7
AMD Ryzen 7 PRO 6850HS,22322,R7
AMD Ryzen 7 PRO 6850U,20528,R7
AMD Ryzen 7 PRO 6860Z,20084,R7
AMD Ryzen 7 PRO 7730U,18138,R7
AMD Ryzen 7 Pro 7735U,18465,R7
AMD Ryzen 7 PRO 7745,34827,R7
AMD Ryzen 7 PRO 7840HS,26777,R7
AMD Ryzen 7 PRO 7840U,24476,R7
AMD Ryzen 7 PRO 8700G,31135,R7
AMD Ryzen 7 PRO 8700GE,28327,R7
AMD Ryzen 7 PRO 8840H,27994,R7
AMD Ryzen 7 PRO 8840HS,26824,R7
AMD Ryzen 7 PRO 8840U,23912,R7
AMD Ryzen 7 PRO 8845HS,29101,R7
AMD Ryzen 7 PRO 9745,37218,R7
AMD Ryzen 9 270,29429,R9
AMD Ryzen 9 3900,30599,R9
AMD Ryzen 9 3900X,32511,R9
AMD Ryzen 9 3900XT,32514,R9
AMD Ryzen 9 3950X,38499,R9
AMD Ryzen 9 4900H,18865,R9
AMD Ryzen 9 4900HS,18788,R9
AMD Ryzen 9 4950U Mobile,16290,R9
AMD Ryzen 9 5900,33957,R9
AMD Ryzen 9 5900H,13510,R9
AMD Ryzen 9 5900HS,21183,R9
AMD Ryzen 9 5900HS Creator Edition,18169,R9
AMD Ryzen 9 5900HX,22159,R9
AMD Ryzen 9 5900X,38948,R9
AMD Ryzen 9 5900XT,44059,R9
AMD Ryzen 9 5950X,45336,R9
AMD Ryzen 9 5980HS,20257,R9
AMD Ryzen 9 5980HX,23193,R9
AMD Ryzen 9 6900HS,23024,R9
AMD Ryzen 9 6900HS Creator Edition,21158,R9
AMD Ryzen 9 6900HX,24200,R9
AMD Ryzen 9 7845HX,44857,R9
AMD Ryzen 9 7900,48128,R9
AMD Ryzen 9 7900X,51301,R9
AMD Ryzen 9 7900X3D,50224,R9
AMD Ryzen 9 7940H,29168,R9
AMD Ryzen 9 7940HS,29949,R9
AMD Ryzen 9 7940HX,53544,R9
AMD Ryzen 9 7945HX,54293,R9
AMD Ryzen 9 7945HX3D,57841,R9
AMD Ryzen 9 7950X,62250,R9
AMD Ryzen 9 7950X3D,62319,R9
AMD Ryzen 9 8940HX,50873,R9
AMD Ryzen 9 8945H,30221,R9
AMD Ryzen 9 8945HS,29586,R9
AMD Ryzen 9 8945HX,52230,R9
AMD Ryzen 9 9850HX,51665,R9
AMD Ryzen 9 9900X,54474,R9
AMD Ryzen 9 9900X3D,56262,R9
AMD Ryzen 9 9950X,65854,R9
AMD Ryzen 9 9950X3D,70169,R9
AMD Ryzen 9 9950X3D2,71585,R9
AMD Ryzen 9 9955HX,55769,R9
AMD Ryzen 9 9955HX3D,62127,R9
AMD Ryzen 9 PRO 3900,31246,R9
AMD Ryzen 9 PRO 5945,34549,R9
AMD Ryzen 9 PRO 6950H,23810,R9
AMD Ryzen 9 PRO 6950HS,22631,R9
AMD Ryzen 9 PRO 7940HS,27432,R9
AMD Ryzen 9 PRO 7945,46904,R9
AMD Ryzen 9 PRO 8945HS,30679,R9
AMD Ryzen 9 PRO 9945,48288,R9
AMD Ryzen AI 5 330,12955
AMD Ryzen AI 5 330 w/ Radeon 890M,13880
AMD Ryzen AI 5 340,19635
AMD Ryzen AI 5 430,13958
AMD Ryzen AI 5 PRO 340,19422
AMD Ryzen AI 7 350,24873
AMD Ryzen AI 7 H 350,26658
AMD Ryzen AI 7 PRO 350,24060
AMD Ryzen AI 7 PRO 360,22014
AMD Ryzen AI 7 PRO 450,26108
AMD Ryzen AI 9 365,30365
AMD Ryzen AI 9 H 365,30235
AMD Ryzen AI 9 HX 370,35077
AMD Ryzen AI 9 HX 375,34859
AMD Ryzen AI 9 HX 470,34906
AMD Ryzen AI 9 HX PRO 370,32926
AMD Ryzen AI 9 HX PRO 375,33537
AMD Ryzen AI 9 HX PRO 470 w/ Radeon 890M,36591
AMD Ryzen AI Max 385,33233
AMD Ryzen AI Max 390,41569
AMD Ryzen AI Max Pro 380,24431
AMD Ryzen AI Max Pro 385,31581
AMD Ryzen AI Max Pro 390,43237
AMD RYZEN AI MAX+ 388,31702
AMD Ryzen AI Max+ 395,55175
AMD Ryzen AI Max+ Pro 395,51703
AMD Ryzen AI Z2 Extreme,22218
AMD Ryzen Embedded R1305G,3142
AMD Ryzen Embedded R1505G,3783
AMD Ryzen Embedded R1600,3276
AMD Ryzen Embedded R1606G,4116
AMD Ryzen Embedded R2312,3952
AMD Ryzen Embedded R2314,5769
AMD Ryzen Embedded R2514,6731
AMD Ryzen Embedded R2544,8486
AMD Ryzen Embedded V1202B,3512
AMD Ryzen Embedded V1404I,6007
AMD Ryzen Embedded V1500B,4513
AMD Ryzen Embedded V1605B,6737
AMD Ryzen Embedded V1756B,8053
AMD Ryzen Embedded V1780B,7800
AMD Ryzen Embedded V1807B,8069
AMD Ryzen Embedded V1807F,7775
AMD Ryzen Embedded V2516,13175
AMD Ryzen Embedded V2546,11653
AMD Ryzen Embedded V2718,15831
AMD Ryzen Embedded V2748,18434
AMD Ryzen Embedded V2A46,4999
AMD Ryzen Embedded V3C14,11882
AMD Ryzen Embedded V3C18I,13856
AMD Ryzen Embedded V3C48,20203
AMD Ryzen Threadripper 1900X,16843
AMD Ryzen Threadripper 1920,22066
AMD Ryzen Threadripper 1920X,23120
AMD Ryzen Threadripper 1950X,27524
AMD Ryzen Threadripper 2920X,25166
AMD Ryzen Threadripper 2950X,29460
AMD Ryzen Threadripper 2970WX,30924
AMD Ryzen Threadripper 2990WX,31925
AMD Ryzen Threadripper 2990X,25874
AMD Ryzen Threadripper 3960X,54769
AMD Ryzen Threadripper 3970X,62914
AMD Ryzen Threadripper 3990X,79718
AMD Ryzen Threadripper 7960X,83577
AMD Ryzen Threadripper 7970X,99244
AMD Ryzen Threadripper 7980X,135908
AMD Ryzen Threadripper 9960X 24-Cores,92587
AMD Ryzen Threadripper 9970X,107154
AMD Ryzen Threadripper 9980X,142585
AMD Ryzen Threadripper PRO 3945WX,33432
AMD Ryzen Threadripper PRO 3955WX,39928
AMD Ryzen Threadripper PRO 3975WX,62278
AMD Ryzen Threadripper PRO 3995WX,83240
AMD Ryzen Threadripper PRO 5945WX,40128
AMD Ryzen Threadripper PRO 5955WX,48804
AMD Ryzen Threadripper PRO 5965WX,66638
AMD Ryzen Threadripper PRO 5975WX,75012
AMD Ryzen Threadripper PRO 5995WX,94945
AMD Ryzen Threadripper PRO 7945WX,49772
AMD Ryzen Threadripper PRO 7955WX,60053
AMD Ryzen Threadripper PRO 7965WX,82114
AMD Ryzen Threadripper PRO 7975WX,95891
AMD Ryzen Threadripper PRO 7985WX,132539
AMD Ryzen Threadripper PRO 7995WX,142503
AMD Ryzen Threadripper PRO 9945WX,56373
AMD Ryzen Threadripper PRO 9955WX,67414
AMD Ryzen Threadripper PRO 9965WX,93041
AMD Ryzen Threadripper PRO 9975WX,106464
AMD Ryzen Threadripper PRO 9985WX,153037
AMD Ryzen Threadripper PRO 9995WX,175496
AMD Ryzen Z1,18433
AMD Ryzen Z1 Extreme,24702
AMD Ryzen Z2,26237
AMD Ryzen Z2 A,10188
AMD Ryzen Z2 Extreme,24641
AMD Ryzen Z2 Go,11864
AMD Sempron 130,511
AMD Sempron 140,511
AMD Sempron 145,540
AMD Sempron 150,597
AMD Sempron 200U,125
AMD Sempron 210U,267
AMD Sempron 2200+,184
AMD Sempron 2300+,207
AMD Sempron 240,1278
AMD Sempron 2400+,205
AMD Sempron 2500+,207
AMD Sempron 2600+,253
AMD Sempron 2650 APU,534
AMD Sempron 2800+,243
AMD Sempron 3000+,299
AMD Sempron 3100+,298
AMD Sempron 3200+,251
AMD Sempron 3300+,315
AMD Sempron 3400+,292
AMD Sempron 3500+,232
AMD Sempron 3600+,337
AMD Sempron 3800+,360
AMD Sempron 3850 APU,1168
AMD Sempron Dual Core 2100,506
AMD Sempron Dual Core 2200,563
AMD Sempron Dual Core 2300,555
AMD Sempron LE-1100,315
AMD Sempron LE-1150,251
AMD Sempron LE-1200,349
AMD Sempron LE-1250,301
AMD Sempron LE-1300,417
AMD Sempron M100,332
AMD Sempron M120,281
AMD Sempron SI-40,288
AMD Sempron SI-42,245
AMD Sempron X2 180,826
AMD Sempron X2 190,879
AMD Sempron X2 198 Dual-Core,930
AMD Turion 64 Mobile MK-36,334
AMD Turion 64 Mobile MK-38,362
AMD Turion 64 Mobile ML-28,254
AMD Turion 64 Mobile ML-30,277
AMD Turion 64 Mobile ML-32,285
AMD Turion 64 Mobile ML-34,319
AMD Turion 64 Mobile ML-37,334
AMD Turion 64 Mobile ML-40,336
AMD Turion 64 Mobile ML-42,400
AMD Turion 64 Mobile ML-44,384
AMD Turion 64 Mobile MT-30,246
AMD Turion 64 Mobile MT-32,286
AMD Turion 64 Mobile MT-34,279
AMD Turion 64 Mobile MT-37,274
AMD Turion 64 X2 Mobile TL-50,474
AMD Turion 64 X2 Mobile TL-52,534
AMD Turion 64 X2 Mobile TL-56,514
AMD Turion 64 X2 Mobile TL-58,485
AMD Turion 64 X2 Mobile TL-60,641
AMD Turion 64 X2 Mobile TL-62,668
AMD Turion 64 X2 Mobile TL-64,716
AMD Turion 64 X2 Mobile TL-66,716
AMD Turion 64 X2 Mobile TL-68,866
AMD Turion Dual-Core RM-70,561
AMD Turion Dual-Core RM-72,649
AMD Turion Dual-Core RM-74,588
AMD Turion Dual-Core RM-75,659
AMD Turion II Dual-Core Mobile M500,751
AMD Turion II Dual-Core Mobile M520,855
AMD Turion II Dual-Core Mobile M540,912
AMD Turion II N530 Dual-Core,855
AMD Turion II N550 Dual-Core,877
AMD Turion II Neo K625 Dual-Core,618
AMD Turion II Neo K685 Dual-Core,684
AMD Turion II Neo N40L Dual-Core,631
AMD Turion II Neo N54L Dual-Core,862
AMD Turion II P520 Dual-Core,870
AMD Turion II P540 Dual-Core,922
AMD Turion II P560 Dual-Core,913
AMD Turion II Ultra Dual-Core Mobile M600,955
AMD Turion II Ultra Dual-Core Mobile M620,814
AMD Turion II Ultra Dual-Core Mobile M640,1034
AMD Turion II Ultra Dual-Core Mobile M660,1011
AMD Turion Neo X2 Dual Core L625,468
AMD Turion X2 Dual Core L510,603
AMD Turion X2 Dual Core Mobile RM-70,497
AMD Turion X2 Dual Core Mobile RM-76,691
AMD Turion X2 Dual-Core Mobile RM-70,612
AMD Turion X2 Dual-Core Mobile RM-72,664
AMD Turion X2 Dual-Core Mobile RM-74,652
AMD Turion X2 Dual-Core Mobile RM-75,733
AMD Turion X2 Dual-Core Mobile RM-76,799
AMD Turion X2 Dual-Core Mobile RM-77,562
AMD Turion X2 Ultra Dual-Core Mobile ZM-80,506
AMD Turion X2 Ultra Dual-Core Mobile ZM-82,645
AMD Turion X2 Ultra Dual-Core Mobile ZM-84,802
AMD Turion X2 Ultra Dual-Core Mobile ZM-85,828
AMD Turion X2 Ultra Dual-Core Mobile ZM-86,695
AMD Turion X2 Ultra Dual-Core Mobile ZM-87,783
AMD TurionX2 Dual Core Mobile RM-70,536
AMD TurionX2 Dual Core Mobile RM-72,471
AMD TurionX2 Ultra DualCore Mobile ZM-85,841
AMD TurionX2 Ultra DualCore Mobile ZM-87,599
AMD V105,184
AMD V120,390
AMD V140,422
AMD V160,360
AMD Z-01,305
AMD Z-60 APU,262
Intel 2.80GHz,341
Intel 300T,5567
Intel Atom 230 @ 1.60GHz,169
Intel Atom 330 @ 1.60GHz,381
Intel Atom C1110,3170
Intel Atom C2338 @ 1.74GHz,584
Intel Atom C2350 @ 1.74GHz,531
Intel Atom C2358 @ 1.74GHz,562
Intel Atom C2538 @ 2.40GHz,968
Intel Atom C2550 @ 2.40GHz,1422
Intel Atom C2558 @ 2.40GHz,1424
Intel Atom C2750 @ 2.40GHz,2787
Intel Atom C2750 @ 2.41GHz,2174
Intel Atom C2758 @ 2.40GHz,2317
Intel Atom C3338 @ 1.50GHz,1028
Intel Atom C3508 @ 1.60GHz,1831
Intel Atom C3538 @ 2.10GHz,1910
